year,state,producer type,energy source,CO2 (MT),SO2 (MT),NOx (MT),generation(mwH)
2011,CT,Total Electric Power Industry,Natural Gas,4904011,25,1444,15188145.26
2011,CT,Total Electric Power Industry,Other Biomass,0,0,366,658872.96
2011,CT,Total Electric Power Industry,Other Gases,14260,0,2,
2011,CT,Total Electric Power Industry,Other,1143859,191,3469,704867.15
2011,CT,Total Electric Power Industry,Petroleum,410456,627,527,165810.01
2011,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,0,0,1,835.68
2011,DC,Total Electric Power Industry,Total,190742,797,367,200873.96
2011,DC,Total Electric Power Industry,Petroleum,190742,797,367,129675
2011,DE,Total Electric Power Industry,Total,4187304,13152,4814,6590194.8
2011,DE,Total Electric Power Industry,Coal,2820985,13119,3551,1454995.88
2011,DE,Total Electric Power Industry,Natural Gas,1321878,3,598,4731368.99
2011,DE,Total Electric Power Industry,Other Biomass,0,0,626,144731.67
2011,DE,Total Electric Power Industry,Petroleum,44441,30,39,37739.46
2011,FL,Total Electric Power Industry,Total,123811228,159795,100791,221894574.1
2011,FL,Total Electric Power Industry,Coal,58347807,108276,42695,51990960.96
2011,FL,Total Electric Power Industry,Natural Gas,54545473,365,29313,136363873.7
2011,FL,Total Electric Power Industry,Other Biomass,0,128,4541,2334984.73
2011,FL,Total Electric Power Industry,Other Gases,33,11,1988,6191.21
2011,FL,Total Electric Power Industry,Other,2395944,1150,9034,3385050.83
2011,FL,Total Electric Power Industry,Petroleum,8521971,31883,6244,3280943.92
2011,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,0,17982,6976,2209432.74
2011,GA,Total Electric Power Industry,Total,82591913,264774,79274,124749341.2
2011,GA,Total Electric Power Industry,Coal,71537008,210999,56994,60159340.27
2011,GA,Total Electric Power Industry,Natural Gas,9934309,49,8755,26543604.26
2011,GA,Total Electric Power Industry,Other Biomass,0,27,1172,119262.93
2011,GA,Total Electric Power Industry,Other,36711,101,27,27867.48
2011,GA,Total Electric Power Industry,Petroleum,1083885,28411,3234,551288.01
2011,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,0,25187,9092,3070256.66
2011,HI,Total Electric Power Industry,Total,8286666,16747,20892,10723332.91
2011,HI,Total Electric Power Industry,Coal,1589595,1258,1256,1424035.69
2011,HI,Total Electric Power Industry,Geothermal,5154,0,0,223888
2011,HI,Total Electric Power Industry,Other Biomass,0,67,393,312626.92
2011,HI,Total Electric Power Industry,Other Gases,0,0,32,35250.17
2011,HI,Total Electric Power Industry,Other,215700,19,950,366061.16
2011,HI,Total Electric Power Industry,Petroleum,6476217,15403,18261,7923925.24
2011,HI,Total Electric Power Industry,Wood and Wood Derived Fuels,0,0,0,0
2011,IA,Total Electric Power Industry,Total,47211320,107935,49963,56371912.65
2011,IA,Total Electric Power Industry,Coal,46314753,103615,47074,38229359.98
2011,IA,Total Electric Power Industry,Natural Gas,707494,5,762,991182.61
2011,IA,Total Electric Power Industry,Other Biomass,0,13,1645,160591.71
2011,IA,Total Electric Power Industry,Petroleum,189073,4302,482,141020.44
2011,ID,Total Electric Power Industry,Total,1213214,6642,4134,16568785.9
2011,ID,Total Electric Power Industry,Coal,474015,3448,2230,83411.99
2011,ID,Total Electric Power Industry,Geothermal,1846,0,0,63490
2011,ID,Total Electric Power Industry,Natural Gas,737290,3,344,1110743.69
2011,ID,Total Electric Power Industry,Other Biomass,0,0,602,47617.9
2011,ID,Total Electric Power Industry,Petroleum,63,0,1,26
2011,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,0,3191,957,474384.32
2011,IL,Total Electric Power Industry,Total,103127834,231534,82559,199499728
2011,IL,Total Electric Power Industry,Coal,99642893,231394,73601,90013325.38
2011,IL,Total Electric Power Industry,Natural Gas,3335014,10,2164,5955799.87
2011,IL,Total Electric Power Industry,Other Biomass,0,2,6590,637580.44
2011,IL,Total Electric Power Industry,Other Gases,0,2,32,318548.51
2011,IL,Total Electric Power Industry,Other,62233,81,69,298862.27
2011,IL,Total Electric Power Industry,Petroleum,87694,45,103,84240.32
2011,IL,Total Electric Power Industry,Wood and Wood Derived Fuels,0,0,0,519.25
2011,IN,Total Electric Power Industry,Total,116282506,384961,120437,122131414
2011,IN,Total Electric Power Industry,Coal,111683202,384551,112232,104152598.3
2011,IN,Total Electric Power Industry,Natural Gas,4110732,19,1913,10063968.29
2011,IN,Total Electric Power Industry,Other Biomass,0,0,3247,335587.55
2011,IN,Total Electric Power Industry,Other Gases,0,125,2872,2183387.45
2011,IN,Total Electric Power Industry,Other,344125,25,75,369052.75
2011,IN,Total Electric Power Industry,Petroleum,144447,241,98,1332629.67
2011,KS,Total Electric Power Industry,Total,36320932,41048,45946,45359840.12
2011,KS,Total Electric Power Industry,Coal,34694367,40420,41843,31655848.85
2011,KS,Total Electric Power Industry,Natural Gas,1506677,6,3104,2535087.37
2011,KS,Total Electric Power Industry,Other Biomass,0,0,616,58753
2011,KS,Total Electric Power Industry,Petroleum,119888,622,383,56538.9
2011,KY,Total Electric Power Industry,Total,93159570,248767,84856,98350982.18
2011,KY,Total Electric Power Industry,Coal,89371850,241265,81302,91656029.65
2011,KY,Total Electric Power Industry,Natural Gas,1274669,2,1264,1545505.45
2011,KY,Total Electric Power Industry,Other Biomass,0,2,608,94958.14
2011,KY,Total Electric Power Industry,Other Gases,1811,0,1,
2011,KY,Total Electric Power Industry,Other,14325,15,19,8954.81
2011,KY,Total Electric Power Industry,Petroleum,2496915,5033,922,1734949.76
2011,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,0,2450,740,341272.37
2011,LA,Total Electric Power Industry,Total,58706086,125805,75394,105490737
2011,LA,Total Electric Power Industry,Coal,25208473,64876,20113,24627519.46
2011,LA,Total Electric Power Industry,Natural Gas,29214183,155,42226,54322464.21
2011,LA,Total Electric Power Industry,Other Biomass,0,23,343,71093.46
2011,LA,Total Electric Power Industry,Other Gases,0,15,3071,1292181.81
2011,LA,Total Electric Power Industry,Other,62481,658,253,439569.78
2011,LA,Total Electric Power Industry,Petroleum,4220949,47775,4184,4707476.86
2011,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,0,12303,5204,2371437.38
2011,MA,Total Electric Power Industry,Total,20291010,34938,17308,38054820.51
2011,MA,Total Electric Power Industry,Coal,7814413,34030,6617,4058807.36
2011,MA,Total Electric Power Industry,Natural Gas,10871463,51,3462,25939672.06
2011,MA,Total Electric Power Industry,Other Biomass,0,0,1439,1039129.56
2011,MA,Total Electric Power Industry,Other,1312669,120,5154,859514.18
2011,MA,Total Electric Power Industry,Petroleum,292465,715,543,196502.61
2011,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,0,22,93,101294.54
2011,MD,Total Electric Power Industry,Total,26369386,45090,24897,41818068.19
2011,MD,Total Electric Power Industry,Coal,23660265,42724,17922,21058936.19
2011,MD,Total Electric Power Industry,Natural Gas,1814946,4,2632,2310660.47
2011,MD,Total Electric Power Industry,Other Biomass,0,2,1037,379889.87
2011,MD,Total Electric Power Industry,Other Gases,0,14,349,154640.26
2011,MD,Total Electric Power Industry,Other,571381,51,1577,298563.39
2011,MD,Total Electric Power Industry,Petroleum,322794,356,725,228966.73
2011,MD,Total Electric Power Industry,Wood and Wood Derived Fuels,0,1939,655,168432.27
2011,ME,Total Electric Power Industry,Total,4948153,12419,8413,15973688.06
2011,ME,Total Electric Power Industry,Coal,213290,495,283,55166.33
2011,ME,Total Electric Power Industry,Natural Gas,3553343,13,502,6876831.26
2011,ME,Total Electric Power Industry,Other Biomass,0,79,413,276636.62
2011,ME,Total Electric Power Industry,Other,673844,624,1435,390453.75
2011,ME,Total Electric Power Industry,Petroleum,507676,2239,613,177564.86
2011,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,0,8969,5167,3511417.84
2011,MI,Total Electric Power Industry,Total,74479744,253812,88864,109169506.9
2011,MI,Total Electric Power Industry,Coal,66568709,229257,71799,58948269.18
2011,MI,Total Electric Power Industry,Natural Gas,6454158,63,4480,12982053.9
2011,MI,Total Electric Power Industry,Other Biomass,0,310,5690,827243.71
2011,MI,Total Electric Power Industry,Other Gases,0,184,67,269175.24
2011,MI,Total Electric Power Industry,Other,612144,1992,1757,363156.46
2011,MI,Total Electric Power Industry,Petroleum,844733,17325,2290,342769.45
2011,MI,Total Electric Power Industry,Wood and Wood Derived Fuels,0,4681,2781,1678606.93
2011,MN,Total Electric Power Industry,Total,32946107,56597,44268,53120061.49
2011,MN,Total Electric Power Industry,Coal,30224364,51867,35451,28258625.72
2011,MN,Total Electric Power Industry,Natural Gas,2236267,10,2397,3350773.33
2011,MN,Total Electric Power Industry,Other Biomass,0,176,1841,932205.4
2011,MN,Total Electric Power Industry,Other,442546,185,1478,361970.88
2011,MN,Total Electric Power Industry,Petroleum,42930,56,150,37907.04
2011,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,0,4303,2951,748210.67
2011,MO,Total Electric Power Industry,Total,78814666,232804,56116,94876396.7
2011,MO,Total Electric Power Industry,Coal,76475838,232052,53892,78315850.25
2011,MO,Total Electric Power Industry,Natural Gas,2183329,10,1393,4548229.79
2011,MO,Total Electric Power Industry,Other Biomass,0,0,626,62146.79
2011,MO,Total Electric Power Industry,Other Gases,4686,0,0,
2011,MO,Total Electric Power Industry,Other,39563,441,67,21386.76
2011,MO,Total Electric Power Industry,Petroleum,111250,301,137,79804.01
2011,MO,Total Electric Power Industry,Wood and Wood Derived Fuels,0,0,1,46.09
2011,MS,Total Electric Power Industry,Total,26845306,59043,30607,51570942.64
2011,MS,Total Electric Power Industry,Coal,13812545,49230,16147,9723110.79
2011,MS,Total Electric Power Industry,Natural Gas,12914461,61,11510,29965608.64
2011,MS,Total Electric Power Industry,Other Biomass,0,0,3,3297.43
2011,MS,Total Electric Power Industry,Other Gases,2742,0,4,
2011,MS,Total Electric Power Industry,Other,38227,399,81,3016.69
2011,MS,Total Electric Power Industry,Petroleum,77331,368,155,36341.03
2011,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,0,8985,2707,1502779.08
2011,MT,Total Electric Power Industry,Total,20369529,22033,21197,30128542.57
2011,MT,Total Electric Power Industry,Coal,19615332,18569,19984,15055722.31
2011,MT,Total Electric Power Industry,Natural Gas,63543,0,283,418192.68
2011,MT,Total Electric Power Industry,Other Gases,0,0,2,19.58
2011,MT,Total Electric Power Industry,Petroleum,690654,2254,337,460626.05
2011,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,0,1210,591,
2011,NC,Total Electric Power Industry,Total,73240828,130673,57407,118389854.9
2011,NC,Total Electric Power Industry,Coal,68780238,115861,48840,59758357.12
2011,NC,Total Electric Power Industry,Natural Gas,4028363,19,1752,11155211.02
2011,NC,Total Electric Power Industry,Other Biomass,0,28,1426,375213.28
2011,NC,Total Electric Power Industry,Other,61568,624,214,492936.72
2011,NC,Total Electric Power Industry,Petroleum,370659,825,629,217635.6
2011,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,0,13316,4546,1952890.72
2011,ND,Total Electric Power Industry,Total,31063899,115641,52011,35079900.1
2011,ND,Total Electric Power Industry,Coal,30963920,115600,51664,27108926.19
2011,ND,Total Electric Power Industry,Natural Gas,57395,0,125,19902.33
2011,ND,Total Electric Power Industry,Other Biomass,0,1,17,9862
2011,ND,Total Electric Power Industry,Other Gases,0,1,170,39159.79
2011,ND,Total Electric Power Industry,Petroleum,42584,39,35,42118.96
2011,NE,Total Electric Power Industry,Total,24460746,64875,40030,36095051
2011,NE,Total Electric Power Industry,Coal,24178564,64865,38551,25965242.89
2011,NE,Total Electric Power Industry,Natural Gas,257737,0,368,425894.79
2011,NE,Total Electric Power Industry,Other Biomass,0,0,1066,65419.5
2011,NE,Total Electric Power Industry,Petroleum,24445,10,45,37206.83
2011,NH,Total Electric Power Industry,Total,5551486,33808,6267,20065941
2011,NH,Total Electric Power Industry,Coal,3154287,33026,3713,2208203.36
2011,NH,Total Electric Power Industry,Natural Gas,2168531,12,349,6657569.44
2011,NH,Total Electric Power Industry,Other Biomass,0,0,649,108059.18
2011,NH,Total Electric Power Industry,Other,115054,10,313,63821.76
2011,NH,Total Electric Power Industry,Petroleum,113614,534,198,77505.57
2011,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,0,226,1045,917071.7
2011,NJ,Total Electric Power Industry,Total,19160136,13954,14986,64694095.97
2011,NJ,Total Electric Power Industry,Coal,6781867,13662,5523,4155097.01
2011,NJ,Total Electric Power Industry,Natural Gas,11436921,46,4525,25201074.95
2011,NJ,Total Electric Power Industry,Other Biomass,0,2,1483,876111.18
2011,NJ,Total Electric Power Industry,Other Gases,63,2,225,139175.18
2011,NJ,Total Electric Power Industry,Other,717551,82,2948,643573.1
2011,NJ,Total Electric Power Industry,Petroleum,223734,160,282,165587.96
2011,NM,Total Electric Power Industry,Total,29378703,15032,55818,38181139.3
2011,NM,Total Electric Power Industry,Coal,25457777,15010,52277,27140863.43
2011,NM,Total Electric Power Industry,Natural Gas,3882770,20,3260,8565983.74
2011,NM,Total Electric Power Industry,Other Biomass,0,0,254,9426.42
2011,NM,Total Electric Power Industry,Petroleum,38156,2,27,37800.71
2011,NV,Total Electric Power Industry,Total,17020408,7161,15267,31935917.91
2011,NV,Total Electric Power Industry,Coal,7201600,7113,8532,5407304.31
2011,NV,Total Electric Power Industry,Geothermal,53175,0,0,2146119
2011,NV,Total Electric Power Industry,Natural Gas,9754921,48,6712,21841396.54
2011,NV,Total Electric Power Industry,Other Gases,0,0,12,7260.87
2011,NV,Total Electric Power Industry,Petroleum,10712,0,11,14212.67
2011,NY,Total Electric Power Industry,Total,41583758,61722,44052,137480347
2011,NY,Total Electric Power Industry,Coal,14329228,51281,15498,9426160.19
2011,NY,Total Electric Power Industry,Natural Gas,23724841,120,11117,50804754.85
2011,NY,Total Electric Power Industry,Other Biomass,0,1,7987,1619149.01
2011,NY,Total Electric Power Industry,Other,1657132,240,4778,905187.09
2011,NY,Total Electric Power Industry,Petroleum,1872557,5361,3539,1189480.68
2011,NY,Total Electric Power Industry,Wood and Wood Derived Fuels,0,4719,1133,442127.51
2011,OH,Total Electric Power Industry,Total,121963840,610245,122434,135585804.5
2011,OH,Total Electric Power Industry,Coal,116465170,583960,112822,105336957.1
2011,OH,Total Electric Power Industry,Natural Gas,3297881,16,1073,12337577.11
2011,OH,Total Electric Power Industry,Other Biomass,0,86,3529,331755.57
2011,OH,Total Electric Power Industry,Other Gases,970,27,514,303742.61
2011,OH,Total Electric Power Industry,Other,32129,361,58,10002.72
2011,OH,Total Electric Power Industry,Petroleum,2167690,23926,3420,1388432.42
2011,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,0,1869,1018,389997.93
2011,OK,Total Electric Power Industry,Total,49535558,84805,71029,74605713.61
2011,OK,Total Electric Power Industry,Coal,33231645,81107,50314,34478947
2011,OK,Total Electric Power Industry,Natural Gas,16187014,77,19758,32836700.16
2011,OK,Total Electric Power Industry,Other Biomass,0,1,134,87242.01
2011,OK,Total Electric Power Industry,Other,84685,8,323,1540.56
2011,OK,Total Electric Power Industry,Petroleum,32214,642,93,15548.38
2011,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,0,2970,407,226724.51
2011,OR,Total Electric Power Industry,Total,10093990,15862,14666,59695164.13
2011,OR,Total Electric Power Industry,Coal,3954311,14188,8122,3333516.2
2011,OR,Total Electric Power Industry,Natural Gas,6063868,47,3014,8497729.54
2011,OR,Total Electric Power Industry,Other Biomass,0,0,1907,222255
2011,OR,Total Electric Power Industry,Other,72738,7,305,51325.63
2011,OR,Total Electric Power Industry,Petroleum,3073,12,4,7953.95
2011,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,0,1608,1314,492098.8
2011,PA,Total Electric Power Industry,Total,122829611,387433,135887,227314722.4
2011,PA,Total Electric Power Industry,Coal,106932352,380657,119348,100603081.5
2011,PA,Total Electric Power Industry,Natural Gas,13916119,276,3985,41792164.95
2011,PA,Total Electric Power Industry,Other Biomass,0,64,4641,1653445.84
2011,PA,Total Electric Power Industry,Other Gases,895,30,340,616163.26
2011,PA,Total Electric Power Industry,Other,1410989,735,5630,892525.32
2011,PA,Total Electric Power Industry,Petroleum,569256,2471,1015,441724.27
