state,description,emission,year
Massachusetts,PRESCRIBED FIRES,0.011085087,2018
Massachusetts,PRESCRIBED FIRES,0.009393816,2018
Massachusetts,PRESCRIBED FIRES,0.000868936,2018
Massachusetts,PRESCRIBED FIRES,0.025304287,2018
Michigan,FUEL COMB. ELEC. UTIL.,0.106410812,2018
Michigan,FUEL COMB. ELEC. UTIL.,33.336994,2018
Michigan,FUEL COMB. ELEC. UTIL.,1.228621235,2018
Michigan,FUEL COMB. ELEC. UTIL.,1.017290561,2018
Michigan,FUEL COMB. ELEC. UTIL.,64.468042,2018
Michigan,FUEL COMB. ELEC. UTIL.,1.243970049,2018
Michigan,FUEL COMB. ELEC. UTIL.,13.6215155,2018
Michigan,FUEL COMB. INDUSTRIAL,10.21828745,2018
Michigan,FUEL COMB. INDUSTRIAL,26.71513833,2018
Michigan,FUEL COMB. INDUSTRIAL,26.85084012,2018
Michigan,FUEL COMB. INDUSTRIAL,0.341519127,2018
Michigan,FUEL COMB. INDUSTRIAL,8.961541872,2018
Michigan,FUEL COMB. INDUSTRIAL,7.616577483,2018
Michigan,FUEL COMB. INDUSTRIAL,1.806095818,2018
Michigan,FUEL COMB. OTHER,11.37445853,2018
Michigan,FUEL COMB. OTHER,0.67768755,2018
Michigan,FUEL COMB. OTHER,11.51263619,2018
Michigan,FUEL COMB. OTHER,27.43227667,2018
Michigan,FUEL COMB. OTHER,3.638018474,2018
Michigan,FUEL COMB. OTHER,92.69881841,2018
Michigan,FUEL COMB. OTHER,11.96870717,2018
Michigan,CHEMICAL & ALLIED PRODUCT MFG,0.17761744,2018
Michigan,CHEMICAL & ALLIED PRODUCT MFG,0.062041507,2018
Michigan,CHEMICAL & ALLIED PRODUCT MFG,0.04396255,2018
Michigan,CHEMICAL & ALLIED PRODUCT MFG,0.136014044,2018
Michigan,CHEMICAL & ALLIED PRODUCT MFG,0.102584357,2018
Michigan,CHEMICAL & ALLIED PRODUCT MFG,0.03573192,2018
Michigan,CHEMICAL & ALLIED PRODUCT MFG,1.316606635,2018
Michigan,METALS PROCESSING,2.503265676,2018
Michigan,METALS PROCESSING,2.332298773,2018
Michigan,METALS PROCESSING,1.051509615,2018
Michigan,METALS PROCESSING,0.0327045,2018
Michigan,METALS PROCESSING,28.5070768,2018
Michigan,METALS PROCESSING,14.01515395,2018
Michigan,METALS PROCESSING,1.222067862,2018
Michigan,PETROLEUM & RELATED INDUSTRIES,14.32802918,2018
Michigan,PETROLEUM & RELATED INDUSTRIES,0.011045905,2018
Michigan,PETROLEUM & RELATED INDUSTRIES,9.705696758,2018
Michigan,PETROLEUM & RELATED INDUSTRIES,0.507555499,2018
Michigan,PETROLEUM & RELATED INDUSTRIES,0.468197211,2018
Michigan,PETROLEUM & RELATED INDUSTRIES,0.543420946,2018
Michigan,PETROLEUM & RELATED INDUSTRIES,17.80606216,2018
Michigan,OTHER INDUSTRIAL PROCESSES,20.17668529,2018
Michigan,OTHER INDUSTRIAL PROCESSES,5.184894199,2018
Michigan,OTHER INDUSTRIAL PROCESSES,6.701942458,2018
Michigan,OTHER INDUSTRIAL PROCESSES,10.56022455,2018
Michigan,OTHER INDUSTRIAL PROCESSES,0.35105698,2018
Michigan,OTHER INDUSTRIAL PROCESSES,4.930900954,2018
Michigan,OTHER INDUSTRIAL PROCESSES,8.859979296,2018
Michigan,SOLVENT UTILIZATION,0,2018
Michigan,SOLVENT UTILIZATION,0.0031505,2018
Michigan,SOLVENT UTILIZATION,0,2018
Michigan,SOLVENT UTILIZATION,0.064239175,2018
Michigan,SOLVENT UTILIZATION,0.059968181,2018
Michigan,SOLVENT UTILIZATION,0,2018
Michigan,SOLVENT UTILIZATION,118.3801841,2018
Michigan,STORAGE & TRANSPORT,0.014117079,2018
Michigan,STORAGE & TRANSPORT,0.00055815,2018
Michigan,STORAGE & TRANSPORT,0.927654253,2018
Michigan,STORAGE & TRANSPORT,0.466714987,2018
Michigan,STORAGE & TRANSPORT,2.00182E-05,2018
Michigan,STORAGE & TRANSPORT,17.77361355,2018
Michigan,STORAGE & TRANSPORT,0.026989522,2018
Michigan,WASTE DISPOSAL & RECYCLING,3.47542345,2018
Michigan,WASTE DISPOSAL & RECYCLING,8.29674331,2018
Michigan,WASTE DISPOSAL & RECYCLING,5.722885785,2018
Michigan,WASTE DISPOSAL & RECYCLING,44.27387059,2018
Michigan,WASTE DISPOSAL & RECYCLING,0.231048712,2018
Michigan,WASTE DISPOSAL & RECYCLING,0.775522809,2018
Michigan,WASTE DISPOSAL & RECYCLING,7.541457097,2018
Michigan,HIGHWAY VEHICLES,6.936249686,2018
Michigan,HIGHWAY VEHICLES,2.762957918,2018
Michigan,HIGHWAY VEHICLES,76.42915051,2018
Michigan,HIGHWAY VEHICLES,0.284606865,2018
Michigan,HIGHWAY VEHICLES,605.3947759,2018
Michigan,HIGHWAY VEHICLES,54.08005357,2018
Michigan,HIGHWAY VEHICLES,2.972277892,2018
Michigan,OFF-HIGHWAY,42.31197097,2018
Michigan,OFF-HIGHWAY,368.3624018,2018
Michigan,OFF-HIGHWAY,0.060293764,2018
Michigan,OFF-HIGHWAY,49.42482121,2018
Michigan,OFF-HIGHWAY,0.850687596,2018
Michigan,OFF-HIGHWAY,3.151100267,2018
Michigan,OFF-HIGHWAY,3.354562483,2018
Michigan,MISCELLANEOUS,2.650952157,2018
Michigan,MISCELLANEOUS,0.006833359,2018
Michigan,MISCELLANEOUS,0.299971795,2018
Michigan,MISCELLANEOUS,0.01648738,2018
Michigan,MISCELLANEOUS,172.0522224,2018
Michigan,MISCELLANEOUS,24.52157384,2018
Michigan,MISCELLANEOUS,44.3728596,2018
Michigan,WILDFIRES,0.306405951,2018
Michigan,WILDFIRES,4.404870065,2018
Michigan,WILDFIRES,0.134989484,2018
Michigan,WILDFIRES,1.597819057,2018
Michigan,WILDFIRES,1.885416687,2018
Michigan,WILDFIRES,0.237077727,2018
Michigan,WILDFIRES,18.69144148,2018
Michigan,PRESCRIBED FIRES,7.370002557,2018
Michigan,PRESCRIBED FIRES,0.234345905,2018
Michigan,PRESCRIBED FIRES,2.692158185,2018
Michigan,PRESCRIBED FIRES,3.17674706,2018
Michigan,PRESCRIBED FIRES,0.424887485,2018
Michigan,PRESCRIBED FIRES,31.23959088,2018
Michigan,PRESCRIBED FIRES,0.512696139,2018
Minnesota,FUEL COMB. ELEC. UTIL.,1.853084786,2018
Minnesota,FUEL COMB. ELEC. UTIL.,15.111932,2018
Minnesota,FUEL COMB. ELEC. UTIL.,0.568277104,2018
Minnesota,FUEL COMB. ELEC. UTIL.,16.376189,2018
Minnesota,FUEL COMB. ELEC. UTIL.,2.505593185,2018
Minnesota,FUEL COMB. ELEC. UTIL.,9.348793295,2018
Minnesota,FUEL COMB. ELEC. UTIL.,0.541006805,2018
Minnesota,FUEL COMB. INDUSTRIAL,26.49987783,2018
Minnesota,FUEL COMB. INDUSTRIAL,1.35726732,2018
Minnesota,FUEL COMB. INDUSTRIAL,0.506969339,2018
Minnesota,FUEL COMB. INDUSTRIAL,6.672046697,2018
Minnesota,FUEL COMB. INDUSTRIAL,2.919876445,2018
Minnesota,FUEL COMB. INDUSTRIAL,9.943894425,2018
Minnesota,FUEL COMB. INDUSTRIAL,16.72963819,2018
Minnesota,FUEL COMB. OTHER,11.74179905,2018
Minnesota,FUEL COMB. OTHER,38.04533907,2018
Minnesota,FUEL COMB. OTHER,37.74225297,2018
Minnesota,FUEL COMB. OTHER,38.00251883,2018
Minnesota,FUEL COMB. OTHER,1.429051092,2018
Minnesota,FUEL COMB. OTHER,241.0404993,2018
Minnesota,FUEL COMB. OTHER,2.996719113,2018
Minnesota,CHEMICAL & ALLIED PRODUCT MFG,0.130166984,2018
Minnesota,CHEMICAL & ALLIED PRODUCT MFG,1.316431261,2018
Minnesota,CHEMICAL & ALLIED PRODUCT MFG,0.0891572,2018
Minnesota,CHEMICAL & ALLIED PRODUCT MFG,0.183363714,2018
Minnesota,CHEMICAL & ALLIED PRODUCT MFG,0.007233807,2018
Minnesota,CHEMICAL & ALLIED PRODUCT MFG,0.10702,2018
Minnesota,CHEMICAL & ALLIED PRODUCT MFG,0.135918769,2018
Minnesota,METALS PROCESSING,3.965804253,2018
Minnesota,METALS PROCESSING,1.312725856,2018
Minnesota,METALS PROCESSING,0.534535871,2018
Minnesota,METALS PROCESSING,3.757375572,2018
Minnesota,METALS PROCESSING,5.74128734,2018
Minnesota,METALS PROCESSING,23.01893209,2018
Minnesota,METALS PROCESSING,0.001117578,2018
Minnesota,PETROLEUM & RELATED INDUSTRIES,0.288099583,2018
Minnesota,PETROLEUM & RELATED INDUSTRIES,0.288586601,2018
Minnesota,PETROLEUM & RELATED INDUSTRIES,0.504552577,2018
Minnesota,PETROLEUM & RELATED INDUSTRIES,1.160525585,2018
Minnesota,PETROLEUM & RELATED INDUSTRIES,0.364489239,2018
Minnesota,PETROLEUM & RELATED INDUSTRIES,0.010932958,2018
Minnesota,PETROLEUM & RELATED INDUSTRIES,0.603610735,2018
Minnesota,OTHER INDUSTRIAL PROCESSES,2.62269252,2018
Minnesota,OTHER INDUSTRIAL PROCESSES,5.582067584,2018
Minnesota,OTHER INDUSTRIAL PROCESSES,8.466453589,2018
Minnesota,OTHER INDUSTRIAL PROCESSES,5.318062386,2018
Minnesota,OTHER INDUSTRIAL PROCESSES,1.461363164,2018
Minnesota,OTHER INDUSTRIAL PROCESSES,4.800299171,2018
Minnesota,OTHER INDUSTRIAL PROCESSES,0.167484276,2018
Minnesota,SOLVENT UTILIZATION,0.008192884,2018
Minnesota,SOLVENT UTILIZATION,0.001591119,2018
Minnesota,SOLVENT UTILIZATION,0.010326822,2018
Minnesota,SOLVENT UTILIZATION,0.678094403,2018
Minnesota,SOLVENT UTILIZATION,0.573686743,2018
Minnesota,SOLVENT UTILIZATION,0.000821107,2018
Minnesota,SOLVENT UTILIZATION,66.53971348,2018
Minnesota,STORAGE & TRANSPORT,0.0012752,2018
Minnesota,STORAGE & TRANSPORT,0.000292849,2018
Minnesota,STORAGE & TRANSPORT,0.05367451,2018
Minnesota,STORAGE & TRANSPORT,0.100037073,2018
Minnesota,STORAGE & TRANSPORT,0.628933854,2018
Minnesota,STORAGE & TRANSPORT,13.32703536,2018
Minnesota,STORAGE & TRANSPORT,1.967072489,2018
Minnesota,WASTE DISPOSAL & RECYCLING,2.181171171,2018
Minnesota,WASTE DISPOSAL & RECYCLING,3.166223623,2018
Minnesota,WASTE DISPOSAL & RECYCLING,2.873021912,2018
Minnesota,WASTE DISPOSAL & RECYCLING,18.70752335,2018
Minnesota,WASTE DISPOSAL & RECYCLING,0.645622986,2018
Minnesota,WASTE DISPOSAL & RECYCLING,3.074499785,2018
Minnesota,WASTE DISPOSAL & RECYCLING,0.014795629,2018
Minnesota,HIGHWAY VEHICLES,439.7831555,2018
Minnesota,HIGHWAY VEHICLES,1.770894142,2018
Minnesota,HIGHWAY VEHICLES,54.27186415,2018
Minnesota,HIGHWAY VEHICLES,4.469384056,2018
Minnesota,HIGHWAY VEHICLES,38.02957889,2018
Minnesota,HIGHWAY VEHICLES,0.174768509,2018
Minnesota,HIGHWAY VEHICLES,2.313646814,2018
Minnesota,OFF-HIGHWAY,0.084693653,2018
Minnesota,OFF-HIGHWAY,59.6928262,2018
Minnesota,OFF-HIGHWAY,4.639622904,2018
Minnesota,OFF-HIGHWAY,0.597200114,2018
Minnesota,OFF-HIGHWAY,48.44705611,2018
Minnesota,OFF-HIGHWAY,316.5960142,2018
Minnesota,OFF-HIGHWAY,4.409791642,2018
Minnesota,MISCELLANEOUS,2.653854822,2018
Minnesota,MISCELLANEOUS,187.6910602,2018
Minnesota,MISCELLANEOUS,0.074140693,2018
Minnesota,MISCELLANEOUS,308.5667482,2018
Minnesota,MISCELLANEOUS,47.60046336,2018
Minnesota,MISCELLANEOUS,0.013376806,2018
Minnesota,MISCELLANEOUS,10.86435923,2018
Minnesota,WILDFIRES,0.204132513,2018
Minnesota,WILDFIRES,0.561032731,2018
Minnesota,WILDFIRES,0.291609796,2018
Minnesota,WILDFIRES,34.3933951,2018
Minnesota,WILDFIRES,2.830615528,2018
Minnesota,WILDFIRES,8.064852138,2018
Minnesota,WILDFIRES,3.340126326,2018
Minnesota,PRESCRIBED FIRES,173.0626849,2018
Minnesota,PRESCRIBED FIRES,40.7157121,2018
Minnesota,PRESCRIBED FIRES,1.1744835,2018
Minnesota,PRESCRIBED FIRES,14.60786135,2018
Minnesota,PRESCRIBED FIRES,17.23727759,2018
Minnesota,PRESCRIBED FIRES,1.949099209,2018
Minnesota,PRESCRIBED FIRES,2.83239876,2018
Mississippi,FUEL COMB. ELEC. UTIL.,0.4549,2018
Mississippi,FUEL COMB. ELEC. UTIL.,3.189699,2018
Mississippi,FUEL COMB. ELEC. UTIL.,1.341634415,2018
Mississippi,FUEL COMB. ELEC. UTIL.,3.14212,2018
Mississippi,FUEL COMB. ELEC. UTIL.,0.687227761,2018
Mississippi,FUEL COMB. ELEC. UTIL.,12.974106,2018
Mississippi,FUEL COMB. ELEC. UTIL.,1.533334415,2018
Mississippi,FUEL COMB. INDUSTRIAL,34.26527897,2018
Mississippi,FUEL COMB. INDUSTRIAL,4.198249931,2018
Mississippi,FUEL COMB. INDUSTRIAL,2.832407375,2018
Mississippi,FUEL COMB. INDUSTRIAL,12.99673924,2018
Mississippi,FUEL COMB. INDUSTRIAL,15.04597779,2018
Mississippi,FUEL COMB. INDUSTRIAL,30.98519028,2018
Mississippi,FUEL COMB. INDUSTRIAL,0.431891438,2018
Mississippi,FUEL COMB. OTHER,0.086991193,2018
Mississippi,FUEL COMB. OTHER,3.633204178,2018
Mississippi,FUEL COMB. OTHER,3.184898577,2018
Mississippi,FUEL COMB. OTHER,3.198526123,2018
Mississippi,FUEL COMB. OTHER,2.237154376,2018
Mississippi,FUEL COMB. OTHER,0.376301438,2018
Mississippi,FUEL COMB. OTHER,24.61643648,2018
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,0.04911,2018
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,5.08814,2018
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,1.2926516,2018
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,0.349244789,2018
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,0.406214789,2018
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,0.72038,2018
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,0.7300521,2018
Mississippi,METALS PROCESSING,1.56125,2018
Mississippi,METALS PROCESSING,0.30777,2018
Mississippi,METALS PROCESSING,1.14007,2018
Mississippi,METALS PROCESSING,2.23272,2018
Mississippi,METALS PROCESSING,0.493886454,2018
Mississippi,METALS PROCESSING,0,2018
Mississippi,METALS PROCESSING,0.462396454,2018
Mississippi,PETROLEUM & RELATED INDUSTRIES,0.033940567,2018
Mississippi,PETROLEUM & RELATED INDUSTRIES,1.942002836,2018
Mississippi,PETROLEUM & RELATED INDUSTRIES,0.275328416,2018
Mississippi,PETROLEUM & RELATED INDUSTRIES,0.263498813,2018
Mississippi,PETROLEUM & RELATED INDUSTRIES,0.903741825,2018
Mississippi,PETROLEUM & RELATED INDUSTRIES,12.36491911,2018
Mississippi,PETROLEUM & RELATED INDUSTRIES,2.767426801,2018
Mississippi,OTHER INDUSTRIAL PROCESSES,1.28847,2018
Mississippi,OTHER INDUSTRIAL PROCESSES,12.39581887,2018
Mississippi,OTHER INDUSTRIAL PROCESSES,5.517927481,2018
Mississippi,OTHER INDUSTRIAL PROCESSES,3.598958625,2018
Mississippi,OTHER INDUSTRIAL PROCESSES,5.724408837,2018
Mississippi,OTHER INDUSTRIAL PROCESSES,0.524990025,2018
Mississippi,OTHER INDUSTRIAL PROCESSES,7.924065521,2018
Mississippi,SOLVENT UTILIZATION,0.18181,2018
Mississippi,SOLVENT UTILIZATION,39.13771478,2018
Mississippi,SOLVENT UTILIZATION,0.04711,2018
Mississippi,SOLVENT UTILIZATION,0.17243,2018
Mississippi,SOLVENT UTILIZATION,0.04962,2018
Mississippi,SOLVENT UTILIZATION,0,2018
Mississippi,SOLVENT UTILIZATION,0.00038,2018
Mississippi,STORAGE & TRANSPORT,26.31340398,2018
Mississippi,STORAGE & TRANSPORT,0.01156,2018
Mississippi,STORAGE & TRANSPORT,0.00557,2018
Mississippi,STORAGE & TRANSPORT,0.112764762,2018
Mississippi,STORAGE & TRANSPORT,0.063634762,2018
Mississippi,STORAGE & TRANSPORT,0.00073,2018
Mississippi,STORAGE & TRANSPORT,0,2018
Mississippi,WASTE DISPOSAL & RECYCLING,0.707382265,2018
Mississippi,WASTE DISPOSAL & RECYCLING,1.236641387,2018
Mississippi,WASTE DISPOSAL & RECYCLING,6.178487685,2018
Mississippi,WASTE DISPOSAL & RECYCLING,5.506859445,2018
Mississippi,WASTE DISPOSAL & RECYCLING,0.385608494,2018
Mississippi,WASTE DISPOSAL & RECYCLING,34.61129581,2018
Mississippi,WASTE DISPOSAL & RECYCLING,3.188092636,2018
Mississippi,HIGHWAY VEHICLES,3.096766096,2018
Mississippi,HIGHWAY VEHICLES,24.25673959,2018
Mississippi,HIGHWAY VEHICLES,1.438152071,2018
Mississippi,HIGHWAY VEHICLES,47.59265834,2018
Mississippi,HIGHWAY VEHICLES,1.26757287,2018
Mississippi,HIGHWAY VEHICLES,275.6127439,2018
Mississippi,HIGHWAY VEHICLES,0.197790441,2018
Mississippi,OFF-HIGHWAY,1.477303941,2018
Mississippi,OFF-HIGHWAY,11.20402413,2018
Mississippi,OFF-HIGHWAY,1.406509036,2018
Mississippi,OFF-HIGHWAY,22.74661035,2018
Mississippi,OFF-HIGHWAY,0.02129509,2018
Mississippi,OFF-HIGHWAY,89.00944425,2018
Mississippi,OFF-HIGHWAY,0.45640834,2018
Mississippi,MISCELLANEOUS,3.94541538,2018
Mississippi,MISCELLANEOUS,3.981503702,2018
Mississippi,MISCELLANEOUS,0.084171632,2018
Mississippi,MISCELLANEOUS,41.88833225,2018
Mississippi,MISCELLANEOUS,326.1692861,2018
Mississippi,MISCELLANEOUS,52.90968792,2018
Mississippi,MISCELLANEOUS,0.185261152,2018
Mississippi,WILDFIRES,0.166165604,2018
Mississippi,WILDFIRES,0.212140506,2018
Mississippi,WILDFIRES,1.088044145,2018
Mississippi,WILDFIRES,10.03526048,2018
Mississippi,WILDFIRES,0.922071148,2018
Mississippi,WILDFIRES,0.098413278,2018
Mississippi,WILDFIRES,2.388628771,2018
Mississippi,PRESCRIBED FIRES,2.407104468,2018
Mississippi,PRESCRIBED FIRES,26.82417643,2018
Mississippi,PRESCRIBED FIRES,22.73235586,2018
Mississippi,PRESCRIBED FIRES,248.1056271,2018
Mississippi,PRESCRIBED FIRES,59.03125287,2018
Mississippi,PRESCRIBED FIRES,4.106524695,2018
Mississippi,PRESCRIBED FIRES,5.159784727,2018
Missouri,FUEL COMB. ELEC. UTIL.,0.240863901,2018
Missouri,FUEL COMB. ELEC. UTIL.,19.4738516,2018
Missouri,FUEL COMB. ELEC. UTIL.,49.959938,2018
Missouri,FUEL COMB. ELEC. UTIL.,6.593047923,2018
Missouri,FUEL COMB. ELEC. UTIL.,4.701527303,2018
Missouri,FUEL COMB. ELEC. UTIL.,102.582516,2018
Missouri,FUEL COMB. ELEC. UTIL.,1.3466272,2018
Missouri,FUEL COMB. INDUSTRIAL,0.338618448,2018
Missouri,FUEL COMB. INDUSTRIAL,0.382107318,2018
Missouri,FUEL COMB. INDUSTRIAL,0.110944933,2018
Missouri,FUEL COMB. INDUSTRIAL,0.308859821,2018
Missouri,FUEL COMB. INDUSTRIAL,4.149656188,2018
Missouri,FUEL COMB. INDUSTRIAL,7.795981094,2018
Missouri,FUEL COMB. INDUSTRIAL,0.403029538,2018
Missouri,FUEL COMB. OTHER,2.864972108,2018
Missouri,FUEL COMB. OTHER,10.82244407,2018
Missouri,FUEL COMB. OTHER,14.62800113,2018
Missouri,FUEL COMB. OTHER,15.47540411,2018
Missouri,FUEL COMB. OTHER,113.7881693,2018
Missouri,FUEL COMB. OTHER,1.738790225,2018
Missouri,FUEL COMB. OTHER,15.16501252,2018
Missouri,CHEMICAL & ALLIED PRODUCT MFG,0.0673181,2018
Missouri,CHEMICAL & ALLIED PRODUCT MFG,0.8128982,2018
Missouri,CHEMICAL & ALLIED PRODUCT MFG,1.1203862,2018
Missouri,CHEMICAL & ALLIED PRODUCT MFG,0.265508536,2018
Missouri,CHEMICAL & ALLIED PRODUCT MFG,0.2881887,2018
Missouri,CHEMICAL & ALLIED PRODUCT MFG,1.5577977,2018
Missouri,CHEMICAL & ALLIED PRODUCT MFG,0.0927406,2018
Missouri,METALS PROCESSING,0.3798099,2018
Missouri,METALS PROCESSING,0.034795,2018
Missouri,METALS PROCESSING,0.000244,2018
Missouri,METALS PROCESSING,15.1019795,2018
Missouri,METALS PROCESSING,0.4088614,2018
Missouri,METALS PROCESSING,0.2215745,2018
Missouri,METALS PROCESSING,2.7668598,2018
Missouri,PETROLEUM & RELATED INDUSTRIES,0.579275055,2018
Missouri,PETROLEUM & RELATED INDUSTRIES,0.057019711,2018
Missouri,PETROLEUM & RELATED INDUSTRIES,0.045571311,2018
Missouri,PETROLEUM & RELATED INDUSTRIES,0.033935929,2018
Missouri,PETROLEUM & RELATED INDUSTRIES,1.384388564,2018
Missouri,PETROLEUM & RELATED INDUSTRIES,1.078725379,2018
Missouri,PETROLEUM & RELATED INDUSTRIES,0,2018
Missouri,OTHER INDUSTRIAL PROCESSES,5.819932853,2018
Missouri,OTHER INDUSTRIAL PROCESSES,4.557746053,2018
Missouri,OTHER INDUSTRIAL PROCESSES,5.0348642,2018
Missouri,OTHER INDUSTRIAL PROCESSES,13.76138454,2018
Missouri,OTHER INDUSTRIAL PROCESSES,17.2944115,2018
Missouri,OTHER INDUSTRIAL PROCESSES,0.1733248,2018
Missouri,OTHER INDUSTRIAL PROCESSES,20.2168087,2018
Missouri,SOLVENT UTILIZATION,78.79563966,2018
Missouri,SOLVENT UTILIZATION,0,2018
Missouri,SOLVENT UTILIZATION,0,2018
Missouri,SOLVENT UTILIZATION,0.1166461,2018
Missouri,SOLVENT UTILIZATION,0.0018386,2018
Missouri,SOLVENT UTILIZATION,0,2018
Missouri,SOLVENT UTILIZATION,0.1158842,2018
Missouri,STORAGE & TRANSPORT,0.411567138,2018
Missouri,STORAGE & TRANSPORT,0,2018
Missouri,STORAGE & TRANSPORT,0.0938441,2018
Missouri,STORAGE & TRANSPORT,1.2252127,2018
Missouri,STORAGE & TRANSPORT,0.0060614,2018
Missouri,STORAGE & TRANSPORT,13.02339109,2018
Missouri,STORAGE & TRANSPORT,0.0878251,2018
Missouri,WASTE DISPOSAL & RECYCLING,1.596164531,2018
Missouri,WASTE DISPOSAL & RECYCLING,6.086739159,2018
Missouri,WASTE DISPOSAL & RECYCLING,38.87267204,2018
Missouri,WASTE DISPOSAL & RECYCLING,3.97178224,2018
Missouri,WASTE DISPOSAL & RECYCLING,6.779112195,2018
Missouri,WASTE DISPOSAL & RECYCLING,0.992113984,2018
Missouri,WASTE DISPOSAL & RECYCLING,0.606022967,2018
Missouri,HIGHWAY VEHICLES,45.75753633,2018
Missouri,HIGHWAY VEHICLES,0.302323381,2018
Missouri,HIGHWAY VEHICLES,3.480098932,2018
Missouri,HIGHWAY VEHICLES,6.652389352,2018
Missouri,HIGHWAY VEHICLES,100.3601832,2018
Missouri,HIGHWAY VEHICLES,2.207675001,2018
Missouri,HIGHWAY VEHICLES,484.9625227,2018
Missouri,OFF-HIGHWAY,23.7939208,2018
Missouri,OFF-HIGHWAY,0.431563543,2018
Missouri,OFF-HIGHWAY,3.407460204,2018
Missouri,OFF-HIGHWAY,3.565422076,2018
Missouri,OFF-HIGHWAY,58.20412542,2018
Missouri,OFF-HIGHWAY,250.2566713,2018
Missouri,OFF-HIGHWAY,0.063410256,2018
Missouri,MISCELLANEOUS,5.510949026,2018
Missouri,MISCELLANEOUS,8.080080101,2018
Missouri,MISCELLANEOUS,0.05760122,2018
Missouri,MISCELLANEOUS,125.8940603,2018
Missouri,MISCELLANEOUS,1023.67995,2018
Missouri,MISCELLANEOUS,0.18512094,2018
Missouri,MISCELLANEOUS,118.3465824,2018
Missouri,WILDFIRES,0.876140322,2018
Missouri,WILDFIRES,6.517262234,2018
Missouri,WILDFIRES,5.523102931,2018
Missouri,WILDFIRES,0.481986991,2018
Missouri,WILDFIRES,64.04514895,2018
Missouri,WILDFIRES,15.11086112,2018
Missouri,WILDFIRES,1.051190254,2018
Missouri,PRESCRIBED FIRES,18.27198114,2018
Missouri,PRESCRIBED FIRES,8.982967208,2018
Missouri,PRESCRIBED FIRES,107.2832128,2018
Missouri,PRESCRIBED FIRES,16.75890677,2018
Missouri,PRESCRIBED FIRES,1015.880078,2018
Missouri,PRESCRIBED FIRES,240.9090094,2018
Missouri,PRESCRIBED FIRES,90.91796951,2018
Montana,FUEL COMB. ELEC. UTIL.,13.770277,2018
Montana,FUEL COMB. ELEC. UTIL.,0.3274217,2018
Montana,FUEL COMB. ELEC. UTIL.,8.261828,2018
Montana,FUEL COMB. ELEC. UTIL.,2.017357359,2018
Montana,FUEL COMB. ELEC. UTIL.,0.000418613,2018
Montana,FUEL COMB. ELEC. UTIL.,2.3090824,2018
Montana,FUEL COMB. ELEC. UTIL.,1.641321699,2018
Montana,FUEL COMB. INDUSTRIAL,6.48957581,2018
Montana,FUEL COMB. INDUSTRIAL,1.417930592,2018
Montana,FUEL COMB. INDUSTRIAL,3.578786571,2018
Montana,FUEL COMB. INDUSTRIAL,0.955805437,2018
Montana,FUEL COMB. INDUSTRIAL,2.374645713,2018
Montana,FUEL COMB. INDUSTRIAL,8.506546675,2018
Montana,FUEL COMB. INDUSTRIAL,0.128265204,2018
Montana,FUEL COMB. OTHER,2.001507602,2018
Montana,FUEL COMB. OTHER,12.9223369,2018
Montana,FUEL COMB. OTHER,0.30400257,2018
Montana,FUEL COMB. OTHER,2.168230056,2018
Montana,FUEL COMB. OTHER,1.794116171,2018
Montana,FUEL COMB. OTHER,0.08937347,2018
Montana,FUEL COMB. OTHER,1.779627692,2018
Montana,CHEMICAL & ALLIED PRODUCT MFG,0.076738,2018
Montana,CHEMICAL & ALLIED PRODUCT MFG,0.0071845,2018
Montana,CHEMICAL & ALLIED PRODUCT MFG,0.3443451,2018
Montana,CHEMICAL & ALLIED PRODUCT MFG,0.023889814,2018
Montana,CHEMICAL & ALLIED PRODUCT MFG,0.021211114,2018
Montana,CHEMICAL & ALLIED PRODUCT MFG,1.1911932,2018
Montana,CHEMICAL & ALLIED PRODUCT MFG,0.074249,2018
Montana,METALS PROCESSING,0.0088856,2018
Montana,METALS PROCESSING,0.048374308,2018
Montana,METALS PROCESSING,0.000056,2018
Montana,METALS PROCESSING,0.000469,2018
Montana,METALS PROCESSING,0.1598916,2018
Montana,METALS PROCESSING,0.0000176,2018
Montana,METALS PROCESSING,0,2018
Montana,PETROLEUM & RELATED INDUSTRIES,2.61949489,2018
Montana,PETROLEUM & RELATED INDUSTRIES,32.46493623,2018
Montana,PETROLEUM & RELATED INDUSTRIES,0.695884861,2018
Montana,PETROLEUM & RELATED INDUSTRIES,0.242381935,2018
Montana,PETROLEUM & RELATED INDUSTRIES,0.290523941,2018
Montana,PETROLEUM & RELATED INDUSTRIES,3.807042825,2018
Montana,PETROLEUM & RELATED INDUSTRIES,0.030967775,2018
Montana,OTHER INDUSTRIAL PROCESSES,0.0741682,2018
Montana,OTHER INDUSTRIAL PROCESSES,0.834246175,2018
Montana,OTHER INDUSTRIAL PROCESSES,0.4127834,2018
Montana,OTHER INDUSTRIAL PROCESSES,3.122141851,2018
Montana,OTHER INDUSTRIAL PROCESSES,3.147130909,2018
